ds,y
29-04-2019,95.80000305
30-04-2019,96.09999847
01-05-2019,96.68000031
02-05-2019,96.80000305
03-05-2019,96.08999634
06-05-2019,96
07-05-2019,95.80999756
08-05-2019,93.79000092
09-05-2019,93.56999969
10-05-2019,93.44000244
13-05-2019,91.62000275
14-05-2019,91.36000061
15-05-2019,92.30000305
16-05-2019,92.90000153
17-05-2019,93.29000092
20-05-2019,92.52999878
21-05-2019,92.86000061
22-05-2019,92.62000275
23-05-2019,91.51000214
24-05-2019,92.30000305
28-05-2019,91.51000214
29-05-2019,89.98000336
30-05-2019,90.73000336
31-05-2019,86.55999756
03-06-2019,88.30000305
04-06-2019,90.41000366
05-06-2019,91.19000244
06-06-2019,90.16000366
07-06-2019,89.59999847
10-06-2019,91.08999634
11-06-2019,92.83999634
12-06-2019,90.83999634
13-06-2019,92.5
14-06-2019,92.26999664
17-06-2019,92.44999695
18-06-2019,93.88999939
19-06-2019,94.20999908
20-06-2019,95.04000092
21-06-2019,94.65000153
24-06-2019,94.23999786
25-06-2019,94.33999634
26-06-2019,94.37999725
27-06-2019,95.27999878
28-06-2019,97.12000275
01-07-2019,97.95999908
02-07-2019,97.51000214
03-07-2019,97
05-07-2019,96.18000031
08-07-2019,96.19999695
09-07-2019,93.91999817
10-07-2019,93.95999908
11-07-2019,90.80999756
12-07-2019,89.93000031
15-07-2019,90.26000214
16-07-2019,91.93000031
17-07-2019,91.06999969
18-07-2019,90.76999664
19-07-2019,93.19999695
22-07-2019,91.11000061
23-07-2019,91.36000061
24-07-2019,91.87000275
25-07-2019,93.12000275
26-07-2019,94.44000244
29-07-2019,93.83000183
30-07-2019,92.05999756
31-07-2019,93.04000092
01-08-2019,92.90000153
02-08-2019,89.36000061
05-08-2019,87.33000183
06-08-2019,87.23999786
07-08-2019,86.86000061
08-08-2019,89.83999634
09-08-2019,89.26000214
12-08-2019,87.04000092
13-08-2019,89.18000031
14-08-2019,86.5
15-08-2019,84.30999756
16-08-2019,85.37999725
19-08-2019,86.37999725
20-08-2019,85.52999878
21-08-2019,85.72000122
22-08-2019,85.95999908
23-08-2019,84.37999725
26-08-2019,81.70999908
27-08-2019,81.36000061
28-08-2019,80.84999847
29-08-2019,82.27999878
30-08-2019,82.97000122
03-09-2019,81.30000305
04-09-2019,81.54000092
05-09-2019,83.84999847
06-09-2019,84.01000214
09-09-2019,85.54000092
10-09-2019,87.41999817
11-09-2019,87.22000122
12-09-2019,86.27999878
13-09-2019,87.68000031
16-09-2019,86.73999786
17-09-2019,86.48000336
18-09-2019,86.20999908
19-09-2019,87.38999939
20-09-2019,87.23999786
23-09-2019,84.97000122
24-09-2019,84.77999878
25-09-2019,84.87999725
26-09-2019,85.26000214
27-09-2019,84.54000092
30-09-2019,84.88999939
01-10-2019,85.75
02-10-2019,82.05999756
03-10-2019,81.62999725
04-10-2019,83.26000214
07-10-2019,83.16999817
08-10-2019,81.48000336
09-10-2019,82.41000366
10-10-2019,82.40000153
11-10-2019,86.04000092
14-10-2019,84.98000336
15-10-2019,86.47000122
16-10-2019,85.37999725
17-10-2019,86.58999634
18-10-2019,90.44000244
21-10-2019,90.59999847
22-10-2019,90.05000305
23-10-2019,90.12000275
24-10-2019,90.97000122
25-10-2019,91.58999634
28-10-2019,92.43000031
29-10-2019,93.01000214
30-10-2019,92.37999725
31-10-2019,91.62000275
01-11-2019,92.51000214
04-11-2019,93.69999695
05-11-2019,94.87999725
06-11-2019,94.33999634
07-11-2019,94.68000031
08-11-2019,94.40000153
11-11-2019,94.41000366
12-11-2019,93.91000366
13-11-2019,93.84999847
14-11-2019,93.63999939
15-11-2019,94.18000031
18-11-2019,93.04000092
19-11-2019,93.80000305
20-11-2019,93.34999847
21-11-2019,92.75
22-11-2019,93.26999664
25-11-2019,94.33999634
26-11-2019,94.94999695
27-11-2019,95.23999786
29-11-2019,93.94999695
02-12-2019,94.05000305
03-12-2019,91.69999695
04-12-2019,93.59999847
05-12-2019,93.47000122
06-12-2019,95.30999756
09-12-2019,95.11000061
10-12-2019,94.80000305
11-12-2019,95.98999786
12-12-2019,97.37999725
13-12-2019,97.58000183
16-12-2019,97.69999695
17-12-2019,96.68000031
18-12-2019,96.61000061
19-12-2019,96.23999786
20-12-2019,97.62999725
23-12-2019,97.48999786
24-12-2019,97.26000214
26-12-2019,97.5
27-12-2019,97.55999756
30-12-2019,97.63999939
31-12-2019,97.98000336
02-01-2020,98.12000275
03-01-2020,97.51000214
06-01-2020,96.97000122
07-01-2020,97.15000153
08-01-2020,97.33999634
09-01-2020,98.73000336
10-01-2020,98.61000061
13-01-2020,97.91999817
14-01-2020,100.9899979
15-01-2020,100.8499985
16-01-2020,100.5
17-01-2020,99.83999634
21-01-2020,98.76000214
22-01-2020,98.13999939
23-01-2020,96.70999908
24-01-2020,96.98000336
27-01-2020,94.55999756
28-01-2020,95.12000275
29-01-2020,94.65000153
30-01-2020,94.19000244
31-01-2020,99.72000122
03-02-2020,93.98999786
04-02-2020,94.91999817
05-02-2020,97.90000153
06-02-2020,97.69999695
07-02-2020,94.05000305
10-02-2020,92.73999786
11-02-2020,93.5
12-02-2020,93.73999786
13-02-2020,93.51999664
14-02-2020,93.29000092
18-02-2020,92.77999878
19-02-2020,93.08000183
20-02-2020,93.68000031
21-02-2020,92.25
24-02-2020,89.5
25-02-2020,87.83999634
26-02-2020,82.73999786
27-02-2020,79.80000305
28-02-2020,75.98999786
02-03-2020,76.62999725
03-03-2020,77.98000336
04-03-2020,76.04000092
05-03-2020,73.79000092
06-03-2020,73.29000092
09-03-2020,69.40000153
10-03-2020,73.19000244
11-03-2020,70.83999634
12-03-2020,67.63999939
13-03-2020,75.25
16-03-2020,73.30999756
17-03-2020,76.94000244
18-03-2020,75.86000061
19-03-2020,71.80000305
20-03-2020,62.88000107
23-03-2020,54.81999969
24-03-2020,56.66999817
25-03-2020,60.75999832
26-03-2020,58.40999985
27-03-2020,55.75
30-03-2020,55.63000107
31-03-2020,56.15000153
01-04-2020,55.77999878
02-04-2020,56.81999969
03-04-2020,59.52000046
06-04-2020,59.06000137
07-04-2020,62.20000076
08-04-2020,61.72000122
09-04-2020,63.20999908
13-04-2020,61.20000076
14-04-2020,61
15-04-2020,59.38000107
16-04-2020,60.06999969
17-04-2020,64.27999878
20-04-2020,63.65000153
21-04-2020,67.55000305
22-04-2020,68.30000305
23-04-2020,69.83999634
24-04-2020,70.08999634
27-04-2020,73.30000305
28-04-2020,75.69999695
29-04-2020,76.87999725
30-04-2020,75.61000061
01-05-2020,72.91000366
04-05-2020,70.70999908
05-05-2020,71.40000153
06-05-2020,70.75
07-05-2020,69.62000275
08-05-2020,71.91000366
11-05-2020,70.77999878
12-05-2020,70.41999817
13-05-2020,66.83000183
14-05-2020,64.95999908
15-05-2020,64.94999695
18-05-2020,71.61000061
19-05-2020,71.30000305
20-05-2020,71.45999908
21-05-2020,73.40000153
22-05-2020,72.16000366
26-05-2020,75.5
27-05-2020,77.33000183
28-05-2020,76.76999664
29-05-2020,73.77999878
01-06-2020,73.47000122
02-06-2020,74.48000336
03-06-2020,74.91999817
04-06-2020,76.25
05-06-2020,80.29000092
08-06-2020,79.77999878
09-06-2020,78.02999878
10-06-2020,77.01999664
11-06-2020,70.69999695
12-06-2020,69.84999847
15-06-2020,70.48999786
16-06-2020,73.04000092
17-06-2020,71.72000122
18-06-2020,70.83000183
19-06-2020,70.66000366
22-06-2020,69.45999908
23-06-2020,70.94999695
24-06-2020,69.61000061
25-06-2020,68.09999847
26-06-2020,68.83999634
29-06-2020,69.55000305
30-06-2020,69.48000336
01-07-2020,69.84999847
02-07-2020,70.5
06-07-2020,70.62999725
07-07-2020,68.75
08-07-2020,67.38999939
09-07-2020,66.15000153
10-07-2020,67.61000061
13-07-2020,70.93000031
14-07-2020,68.84999847
15-07-2020,73.06999969
16-07-2020,74.08000183
17-07-2020,73.61000061
20-07-2020,72.38999939
21-07-2020,72.84999847
22-07-2020,72.91999817
23-07-2020,72.88999939
24-07-2020,73.80000305
27-07-2020,72.33000183
28-07-2020,72.61000061
29-07-2020,72.25
30-07-2020,70.94000244
31-07-2020,69.79000092
03-08-2020,70
04-08-2020,69.34999847
05-08-2020,71.45999908
06-08-2020,72.22000122
07-08-2020,73.86000061
10-08-2020,75.23999786
11-08-2020,77.98999786
12-08-2020,78.48999786
13-08-2020,77.88999939
14-08-2020,77.23999786
17-08-2020,78.08999634
18-08-2020,76.83999634
19-08-2020,77.25
20-08-2020,75.79000092
21-08-2020,75.43000031
24-08-2020,75.41999817
25-08-2020,76.23000336
26-08-2020,75.19000244
27-08-2020,75.37000275
28-08-2020,75.01000214
31-08-2020,74.66000366
01-09-2020,73.01000214
02-09-2020,74.31999969
03-09-2020,74.94000244
04-09-2020,75.12999725
08-09-2020,72.63999939
09-09-2020,71.90000153
10-09-2020,71.81999969
11-09-2020,69.58000183
14-09-2020,69
15-09-2020,69.37000275
16-09-2020,70.26000214
17-09-2020,71.12000275
18-09-2020,71.20999908
21-09-2020,71.91000366
22-09-2020,73.23999786
23-09-2020,72.83000183
24-09-2020,71.09999847
25-09-2020,72.25
28-09-2020,73.54000092
29-09-2020,73.05999756
30-09-2020,74.26000214
01-10-2020,74.04000092
02-10-2020,75.37999725
05-10-2020,76.86000061
06-10-2020,76.73999786
07-10-2020,75.73999786
08-10-2020,75.98000336
09-10-2020,76.23000336
12-10-2020,76.54000092
13-10-2020,75.83999634
14-10-2020,75.61000061
15-10-2020,73.29000092
16-10-2020,73.25
19-10-2020,73.26000214
20-10-2020,75.04000092
21-10-2020,73.94999695
22-10-2020,75.38999939
23-10-2020,76.38999939
26-10-2020,74.66000366
27-10-2020,71.33000183
28-10-2020,68.11000061
29-10-2020,68.62999725
30-10-2020,68.30000305
02-11-2020,69.65000153
03-11-2020,72.59999847
04-11-2020,73.58000183
05-11-2020,75.98999786
06-11-2020,76.70999908
09-11-2020,85.69000244
10-11-2020,87.26000214
11-11-2020,86.47000122
12-11-2020,85.58999634
13-11-2020,87.27999878
16-11-2020,90.02999878
17-11-2020,89.58999634
18-11-2020,89.26000214
19-11-2020,87.65000153
20-11-2020,87.40000153
23-11-2020,90.93000031
24-11-2020,92.59999847
25-11-2020,91.20999908
27-11-2020,91.62000275
30-11-2020,88.84999847
01-12-2020,89.45999908
02-12-2020,89.12999725
03-12-2020,89.73999786
04-12-2020,92.43000031
07-12-2020,91.87999725
08-12-2020,91.33000183
09-12-2020,90.94000244
10-12-2020,90
11-12-2020,91.41999817
14-12-2020,91.01999664
15-12-2020,90.44999695
16-12-2020,90.81999969
17-12-2020,91.5
18-12-2020,91.58000183
21-12-2020,91.19000244
22-12-2020,91.12000275
23-12-2020,93.01999664
24-12-2020,91.77999878
28-12-2020,92.88999939
29-12-2020,91.25
30-12-2020,91.20999908
31-12-2020,90.80999756
04-01-2021,92.26999664
05-01-2021,92.83000183
06-01-2021,97.68000031
07-01-2021,97.06999969
08-01-2021,97.38999939
11-01-2021,96.37000275
12-01-2021,96.45999908
13-01-2021,95.81999969
14-01-2021,95.95999908
15-01-2021,94.55999756
19-01-2021,93.83000183
20-01-2021,94.98000336
21-01-2021,95.48999786
22-01-2021,95.48999786
25-01-2021,94.80000305
26-01-2021,93.84999847
27-01-2021,91.09999847
28-01-2021,91.83999634
29-01-2021,92.37999725
01-02-2021,89.80999756
02-02-2021,89.90000153
03-02-2021,90.12999725
04-02-2021,92.36000061
05-02-2021,92.48999786
08-02-2021,93.58000183
09-02-2021,94.22000122
10-02-2021,95.62999725
11-02-2021,95.93000031
12-02-2021,94.15000153
16-02-2021,94.19999695
17-02-2021,95.26000214
18-02-2021,94.66999817
19-02-2021,94.18000031
22-02-2021,96.02999878
23-02-2021,98.58000183
24-02-2021,99.37000275
25-02-2021,98.94999695
26-02-2021,97
01-03-2021,98.19999695
02-03-2021,96.69999695
03-03-2021,97.91000366
04-03-2021,96.83999634
05-03-2021,98.22000122
08-03-2021,102.2699966
09-03-2021,102.5599976
10-03-2021,100.7900009
11-03-2021,102.6200027
12-03-2021,104.2399979
15-03-2021,103.5100021
16-03-2021,102.8499985
17-03-2021,103.9400024
18-03-2021,104.8099976
19-03-2021,102.9599991
22-03-2021,101.3700027
23-03-2021,97.98999786
24-03-2021,99.88999939
25-03-2021,101.2099991
26-03-2021,102.2300034
29-03-2021,102.9499969
30-03-2021,101.6500015
31-03-2021,101.2600021
01-04-2021,101.3700027
05-04-2021,103.1100006
06-04-2021,104.4199982
07-04-2021,103.6299973
08-04-2021,104.1500015
09-04-2021,104.6699982
12-04-2021,105.9700012
13-04-2021,107.6999969
14-04-2021,109.3099976
15-04-2021,108.4300003
16-04-2021,110.6600037
19-04-2021,109.8099976
20-04-2021,115.0199966
21-04-2021,114.9599991
22-04-2021,118.5699997
23-04-2021,120.3799973
26-04-2021,121.4400024
27-04-2021,121.1699982
28-04-2021,124.3000031
29-04-2021,124.4199982
30-04-2021,122.6900024
03-05-2021,123.8199997
04-05-2021,123
05-05-2021,122.3899994
06-05-2021,123.5100021
07-05-2021,123.1800003
10-05-2021,125.0699997
11-05-2021,123.9000015
12-05-2021,123.9400024
13-05-2021,123.9100037
14-05-2021,124.0599976
17-05-2021,123.6299973
18-05-2021,124.3099976
19-05-2021,119.6999969
20-05-2021,120.0400009
21-05-2021,122.1200027
24-05-2021,122.9599991
25-05-2021,123.5299988
26-05-2021,123.2600021
27-05-2021,124.0199966
28-05-2021,123.3700027
01-06-2021,123.1900024
02-06-2021,122.5599976
03-06-2021,122.4800034
04-06-2021,123.1800003
07-06-2021,122.4400024
08-06-2021,123.7900009
09-06-2021,123.8300018
10-06-2021,124.1100006
11-06-2021,123.8600006
14-06-2021,124.5699997
15-06-2021,123.9499969
16-06-2021,123.6699982
17-06-2021,121.5
18-06-2021,115.6699982
21-06-2021,117.3899994
22-06-2021,117.7200012
23-06-2021,118.3799973
24-06-2021,120.7699966
25-06-2021,122.8099976
28-06-2021,122.6699982
29-06-2021,120.3199997
30-06-2021,119.0199966
01-07-2021,120.0699997
02-07-2021,119.1600037
06-07-2021,118.3399963
07-07-2021,117.4400024
08-07-2021,115.6100006
09-07-2021,117.2200012
12-07-2021,116.8600006
13-07-2021,118.2799988
14-07-2021,117.6699982
15-07-2021,116.8099976
16-07-2021,116.9300003
19-07-2021,111.7600021
20-07-2021,112.1200027
21-07-2021,111.4599991
22-07-2021,109.6600037
23-07-2021,112.5299988
26-07-2021,113.6399994
27-07-2021,114
28-07-2021,116.1600037
29-07-2021,118.7099991
30-07-2021,119.4599991
02-08-2021,120.5500031
03-08-2021,117.9800034
04-08-2021,117.3700027
05-08-2021,117
06-08-2021,118.7300034
09-08-2021,119.0599976
10-08-2021,120.1299973
11-08-2021,121.75
12-08-2021,122.6800003
13-08-2021,123.6100006
16-08-2021,123.1999969
17-08-2021,122.7399979
18-08-2021,123.2200012
19-08-2021,119.3199997
20-08-2021,119.4899979
23-08-2021,121.9400024
24-08-2021,122.7300034
25-08-2021,123.0100021
26-08-2021,122.8799973
27-08-2021,122.2799988
30-08-2021,121.9000015
31-08-2021,123.8399963
01-09-2021,122.3499985
02-09-2021,123.6900024
03-09-2021,123.7399979
07-09-2021,121.8399963
08-09-2021,120.1600037
09-09-2021,121.4000015
10-09-2021,120.5999985
13-09-2021,119.5800018
14-09-2021,119.4800034
15-09-2021,119.2200012
16-09-2021,119.8499985
17-09-2021,114.9300003
20-09-2021,109.5699997
21-09-2021,109.1800003
22-09-2021,110.1500015
23-09-2021,111.8700027
24-09-2021,111.3700027
27-09-2021,112.9000015
28-09-2021,112.6299973
29-09-2021,111.1600037
30-09-2021,111.0400009
01-10-2021,112.0400009
04-10-2021,112.6200027
05-10-2021,112.8799973
06-10-2021,112
07-10-2021,113.8000031
08-10-2021,115.2600021
11-10-2021,114.6500015
12-10-2021,112.7099991
13-10-2021,111.5699997
14-10-2021,113.6399994
15-10-2021,114.5299988
18-10-2021,113.1699982
19-10-2021,107.0999985
20-10-2021,105.9499969
21-10-2021,104.1399994
22-10-2021,104.3700027
25-10-2021,102
26-10-2021,102.1999969
27-10-2021,99.73999786
28-10-2021,98.40000153
29-10-2021,98.70999908
01-11-2021,99.66999817
02-11-2021,100.4700012
03-11-2021,101.2300034
04-11-2021,102.7300034
05-11-2021,103.8399963
08-11-2021,103.7699966
09-11-2021,103.2900009
10-11-2021,103.4199982
11-11-2021,103.5500031
12-11-2021,103.7200012
15-11-2021,103.7099991
16-11-2021,103.8600006
17-11-2021,101.6600037
18-11-2021,99.23000336
19-11-2021,100.0500031
22-11-2021,101.2900009
23-11-2021,99.73000336
24-11-2021,99.61000061
26-11-2021,96.13999939
29-11-2021,94.80000305
30-11-2021,91.80000305
01-12-2021,92.94999695
02-12-2021,93.88999939
03-12-2021,94.91999817
06-12-2021,96.19000244
07-12-2021,95.88999939
08-12-2021,96
09-12-2021,95.56999969
10-12-2021,95.59999847
13-12-2021,95.04000092
14-12-2021,95.01000214
15-12-2021,95.51000214
16-12-2021,96.33000183
17-12-2021,94.55999756
20-12-2021,92
21-12-2021,94.37999725
22-12-2021,94.73999786
23-12-2021,96.05999756
27-12-2021,96.97000122
28-12-2021,98.37000275
29-12-2021,98.91000366
30-12-2021,98.98999786
31-12-2021,98.05999756
03-01-2022,99.27999878
04-01-2022,101.9199982
05-01-2022,102.5
06-01-2022,103
07-01-2022,102.1399994
10-01-2022,102.3099976
11-01-2022,104.6200027
12-01-2022,104.9499969
13-01-2022,107.1399994
14-01-2022,109.3199997
18-01-2022,108.4800034
19-01-2022,107.4899979
20-01-2022,106.6299973
21-01-2022,104.6800003
24-01-2022,104.7399979
25-01-2022,103.7399979
26-01-2022,105.2600021
27-01-2022,105.6200027
28-01-2022,103.75
31-01-2022,105.25
01-02-2022,109.75
02-02-2022,109.6900024
03-02-2022,107.2300034
04-02-2022,108.4700012
07-02-2022,107.3499985
08-02-2022,110.6999969
09-02-2022,113.1800003
10-02-2022,112.7799988
11-02-2022,111.2300034
14-02-2022,110.9700012
15-02-2022,115.0299988
16-02-2022,115.5400009
17-02-2022,114.75
18-02-2022,111.6999969
22-02-2022,110.8000031
23-02-2022,109.1999969
24-02-2022,106.0800018
25-02-2022,109.2300034
28-02-2022,108.4800034
01-03-2022,106.5699997
02-03-2022,102.6200027
03-03-2022,102.5599976
04-03-2022,99.70999908
07-03-2022,95.02999878
08-03-2022,90.48000336
09-03-2022,93.44999695
10-03-2022,89.18000031
11-03-2022,89.55999756
14-03-2022,92.26000214
15-03-2022,94.73000336
16-03-2022,97.76000214
17-03-2022,97.62000275
18-03-2022,98.23000336
21-03-2022,97.87000275
22-03-2022,96.27999878
23-03-2022,93.95999908
24-03-2022,94.23000336
25-03-2022,95.25
28-03-2022,94.12999725
29-03-2022,101.5299988
30-03-2022,100.5
31-03-2022,96.90000153
01-04-2022,95.63999939
04-04-2022,95.94000244
05-04-2022,94.38999939
06-04-2022,91.98000336
07-04-2022,90.37999725
08-04-2022,90.87999725
11-04-2022,90.44000244
12-04-2022,89.33999634
13-04-2022,88.86000061
14-04-2022,89.11000061
18-04-2022,89.05000305
19-04-2022,95.26999664
20-04-2022,98.62000275
21-04-2022,97.72000122
22-04-2022,94.31999969
25-04-2022,93.02999878
26-04-2022,92.41000366
27-04-2022,91.31999969
28-04-2022,93.45999908
29-04-2022,93.84999847
02-05-2022,91.81999969
03-05-2022,92.98000336
04-05-2022,95.76000214
05-05-2022,94.51999664
06-05-2022,91.58999634
09-05-2022,94.25
10-05-2022,94.45999908
11-05-2022,92.80000305
12-05-2022,91.47000122
13-05-2022,91.09999847
16-05-2022,89.87999725
17-05-2022,93.98000336
18-05-2022,93.47000122
19-05-2022,90.26000214
20-05-2022,91.15000153
23-05-2022,92.76999664
24-05-2022,89.38999939
25-05-2022,90.69999695
26-05-2022,89.02999878
27-05-2022,89.94000244
31-05-2022,89.90000153
01-06-2022,91.30999756
02-06-2022,88.95999908
03-06-2022,88.18000031
06-06-2022,89.62999725
07-06-2022,90.80000305
08-06-2022,91.34999847
09-06-2022,89.04000092
10-06-2022,85.83000183
13-06-2022,80.77999878
14-06-2022,79.09999847
15-06-2022,80.90000153
16-06-2022,77.52999878
17-06-2022,76.87000275
21-06-2022,78.27999878
22-06-2022,78.84999847
23-06-2022,78
24-06-2022,79.13999939
27-06-2022,79.22000122
28-06-2022,79.91000366
29-06-2022,77.12999725
30-06-2022,77.01999664
01-07-2022,78.26000214
05-07-2022,77.79000092
06-07-2022,78.47000122
07-07-2022,80.80999756
08-07-2022,80.61000061
11-07-2022,76.94000244
12-07-2022,79.38999939
13-07-2022,77.37999725
14-07-2022,75.47000122
15-07-2022,76.51000214
18-07-2022,80.84999847
19-07-2022,80.45999908
20-07-2022,79.15000153
21-07-2022,79.54000092
22-07-2022,78.83999634
25-07-2022,76.86000061
26-07-2022,75.51000214
27-07-2022,77.18000031
28-07-2022,78.29000092
29-07-2022,79.13999939
01-08-2022,78.70999908
02-08-2022,78.26000214
03-08-2022,78.23999786
04-08-2022,77.87000275
05-08-2022,78.51000214
08-08-2022,78.58999634
09-08-2022,77.51000214
10-08-2022,80.94000244
11-08-2022,82.02999878
12-08-2022,81.69000244
15-08-2022,81.97000122
16-08-2022,82.66000366
17-08-2022,81.52999878
18-08-2022,81.22000122
19-08-2022,80.06999969
22-08-2022,77.88999939
23-08-2022,78.08999634
24-08-2022,76.97000122
25-08-2022,78.26000214
26-08-2022,78.16999817
29-08-2022,75.18000031
30-08-2022,75.05000305
31-08-2022,74.33000183
01-09-2022,73.72000122
02-09-2022,75.25
06-09-2022,73.26000214
07-09-2022,72.87999725
08-09-2022,72.38999939
09-09-2022,74.48999786
12-09-2022,76.69000244
13-09-2022,74.75
14-09-2022,73.04000092
15-09-2022,73.73000336
16-09-2022,71.44000244
19-09-2022,71.97000122
20-09-2022,70.94000244
21-09-2022,70.98000336
22-09-2022,68.5
23-09-2022,66.66000366
26-09-2022,66.63999939
27-09-2022,67.02999878
28-09-2022,66.58999634
29-09-2022,65.40000153
30-09-2022,66.19999695
03-10-2022,68.34999847
04-10-2022,70.68000031
05-10-2022,69.83999634
06-10-2022,69.54000092
07-10-2022,68.01999664
10-10-2022,67.73999786
11-10-2022,68.30999756
12-10-2022,68.91000366
13-10-2022,72.11000061
14-10-2022,72.18000031
17-10-2022,73.51000214
18-10-2022,75.43000031
19-10-2022,73.94000244
20-10-2022,76.91000366
21-10-2022,76.44999695
24-10-2022,77
25-10-2022,76.63999939
26-10-2022,77.22000122
27-10-2022,77.61000061
28-10-2022,79.12999725
31-10-2022,79.41999817
01-11-2022,80.87000275
02-11-2022,80.66999817
03-11-2022,78.83999634
04-11-2022,79.54000092
07-11-2022,79.31999969
08-11-2022,80.65000153
09-11-2022,78.97000122
10-11-2022,83.31999969
11-11-2022,85.22000122
14-11-2022,85.05999756
15-11-2022,85.91000366
16-11-2022,84.70999908
17-11-2022,83.66999817
18-11-2022,85.62999725
21-11-2022,87.16000366
22-11-2022,88.87999725
23-11-2022,89.20999908
25-11-2022,88.94000244
28-11-2022,88.19000244
29-11-2022,87.69999695
30-11-2022,87.55000305
01-12-2022,89.5
02-12-2022,88.19000244
05-12-2022,87.86000061
06-12-2022,87.76999664
07-12-2022,87.5
08-12-2022,87.44999695
09-12-2022,86.47000122
12-12-2022,86.29000092
13-12-2022,88.72000122
14-12-2022,88.29000092
15-12-2022,85.81999969
16-12-2022,83.54000092
19-12-2022,84.31999969
20-12-2022,82.01000214
21-12-2022,83.51000214
22-12-2022,82.48000336
23-12-2022,83.97000122
27-12-2022,84.48999786
28-12-2022,84.04000092
29-12-2022,83.97000122
30-12-2022,83.33000183
03-01-2023,84.65000153
04-01-2023,85.76000214
05-01-2023,86.68000031
06-01-2023,90.11000061
09-01-2023,89.90000153
10-01-2023,87.48000336
11-01-2023,87.69000244
12-01-2023,87.44000244
13-01-2023,87.88999939
17-01-2023,87.81999969
18-01-2023,87.58000183
19-01-2023,87.18000031
20-01-2023,88.81999969
23-01-2023,89.83999634
24-01-2023,88.83000183
25-01-2023,88.83999634
26-01-2023,88.30000305
27-01-2023,88.40000153
30-01-2023,87.5
31-01-2023,89.25
01-02-2023,89.65000153
02-02-2023,91.18000031
03-02-2023,91.93000031
06-02-2023,90.36000061
07-02-2023,91.55000305
08-02-2023,92.43000031
09-02-2023,90.98999786
10-02-2023,89.27999878
13-02-2023,89.44000244
14-02-2023,89.09999847
15-02-2023,88.48999786
16-02-2023,87.86000061
17-02-2023,88.47000122
21-02-2023,87.54000092
22-02-2023,86.52999878
23-02-2023,87.04000092
24-02-2023,84.36000061
27-02-2023,85.55000305
28-02-2023,85.61000061
01-03-2023,86.27999878
02-03-2023,85.09999847
03-03-2023,85.97000122
06-03-2023,86.44999695
07-03-2023,85.29000092
08-03-2023,85.15000153
09-03-2023,84.69000244
10-03-2023,82.58000183
13-03-2023,80.16000366
14-03-2023,82.56999969
15-03-2023,79.73000336
16-03-2023,80.91999817
17-03-2023,79.95999908
20-03-2023,80.81999969
21-03-2023,81.51999664
22-03-2023,81.23000336
23-03-2023,79.73000336
24-03-2023,78.41999817
27-03-2023,79.43000031
28-03-2023,79.72000122
29-03-2023,81.43000031
30-03-2023,82.43000031
31-03-2023,82.54000092
03-04-2023,82.62999725
